time,province,county,city,area,neighborhood,title,type,price,parking,rooms,sqrm,floor,surface,elevator,tag
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet adosado en calle de Sant Mateu, Vilassar de Mar",venta,299000,0,6,172,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en Santa Coloma, Vilassar de Mar",venta,265000,0,3,81,0,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet en avenida de l'Arquitecte Eduard Ferrés, Vilassar de Mar",venta,598000,1,5,268,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en carretera de Argentona, Vilassar de Mar",venta,448900,1,4,146,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet adosado en Vilassar de Mar,venta,620000,1,4,269,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet adosado en Vilassar de Mar,venta,825000,1,4,280,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,385000,0,3,100,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,369000,1,4,154,0,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,595000,0,3,137,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,360000,1,4,137,5,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en Pau Casals, 2, Vilassar de Mar",venta,320000,1,3,98,7,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Ático en calle Santa Maria, 156, Vilassar de Mar",venta,400000,1,,Planta 9ª exterior con ascen,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,895000,1,4,300,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,299000,0,5,156,0,outdoor,0,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet adosado en Vilassar de Mar,venta,660000,1,5,224,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,598000,1,5,268,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,895000,1,4,272,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Ático en Vilassar de Mar,venta,364500,0,3,90,4,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,1560000,1,5,357,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet pareado en Vilassar de Mar,venta,750000,1,4,269,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,365000,1,4,102,9,None,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet pareado en Vilassar de Mar,venta,595000,0,4,152,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,339000,0,4,106,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet en Vilassar de Mar,venta,598000,1,5,268,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet en Vilassar de Mar,venta,638000,1,3,280,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en calle Santa Maria, Vilassar de Mar",venta,364999,1,3,120,7,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en plaza de Jeroni Gelpí i Novell, Vilassar de Mar",venta,210000,0,1,82,1,None,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet en Vilassar de Mar,venta,598000,1,5,268,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Casa o chalet independiente en calle de Cristòfor Colom, Vilassar de Mar",venta,1690000,1,6,500,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,330000,0,3,77,2,outdoor,0,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet adosado en Vilassar de Mar,venta,598000,1,5,268,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Casa o chalet independiente en Sant palao, 13, Vilassar de Mar",venta,845000,1,5,300,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet en Vilassar de Mar,venta,299000,0,5,172,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet adosado en Vilassar de Mar,venta,639000,1,4,215,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,325000,1,3,78,7,None,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en ronda Vilassar, 6, Vilassar de Mar",venta,345000,1,4,80,7,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en calle Gregal, 3, Vilassar de Mar",venta,380000,0,2,110,3,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet adosado en calle Mossen Pere Ribot, 148, Vilassar de Mar",venta,615000,1,4,260,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Casa o chalet independiente en Alella Parc, Alella",venta,700000,0,5,300,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Casa o chalet independiente en Alella Parc, Alella",venta,1480000,1,5,475,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Chalet en calle Josep Carner, Alella Parc, Alella",venta,850000,1,7,593,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Casa o chalet independiente en Alella Parc, Alella",venta,1225000,1,5,367,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Casa o chalet independiente en Alella Parc, Alella",venta,2650000,1,4,605,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Casa o chalet independiente en Alella Parc, Alella",venta,2650000,1,4,655,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Casa o chalet independiente en calle Pau Picasso, Alella Parc, Alella",venta,630000,0,5,153,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Casa o chalet independiente en Alella Parc, Alella",venta,2650000,1,4,605,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Chalet en Alella Parc, Alella",venta,1480000,1,5,475,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Casa o chalet independiente en avenida Sant Mateu, Alella Parc, Alella",venta,1480000,1,5,475,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Casa o chalet independiente en Alella Parc, Alella",venta,2650000,1,4,605,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Casa o chalet independiente en Alella Parc, Alella",venta,2650000,1,6,650,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Finca rústica en Alella Parc, Alella",venta,599000,0,4,304,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Casa o chalet independiente en Alella Parc, Alella",venta,2650000,1,6,650,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Casa o chalet independiente en Alella Parc, Alella",venta,2850000,1,4,431,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Casa o chalet independiente en Alella Parc, Alella",venta,1225000,1,7,367,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Casa o chalet independiente en Alella Parc, Alella",venta,2650000,1,4,605,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Casa o chalet independiente en avenida Ginebro, Alella Parc, Alella",venta,1480000,1,5,475,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Casa o chalet independiente en Roures, Alella Parc, Alella",venta,1480000,1,5,475,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Casa o chalet independiente en Alella Parc, Alella",venta,1480000,1,5,406,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Casa o chalet independiente en calle prat de la riba, Alella Parc, Alella",venta,599000,1,4,320,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Chalet en Alella Parc, Alella",venta,599000,0,4,304,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Chalet en Alella Parc, Alella",venta,1225000,1,7,367,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Alella Parc,None,"Casa o chalet independiente en Alella Parc, Alella",venta,1990000,0,11,907,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,1750000,1,6,440,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Piso en Can Teixido - Can Sors, Alella",venta,550000,0,2,152,None,outdoor,1,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,1600000,1,5,600,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Chalet adosado en Can Teixido - Can Sors, Alella",venta,425000,1,4,240,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,625000,1,4,315,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,2900000,1,4,350,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Chalet adosado en calle del Canonge, Can Teixido - Can Sors, Alella",venta,425000,1,4,240,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Chalet en calle Forn d'en Masquet, Can Teixido - Can Sors, Alella",venta,625000,1,4,315,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Piso en calle Àfrica, Can Teixido - Can Sors, Alella",venta,208000,0,3,65,None,outdoor,1,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en calle Galio, Can Teixido - Can Sors, Alella",venta,2150000,1,5,592,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Chalet en Can Teixido - Can Sors, Alella",venta,1350000,1,7,602,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,860000,1,4,420,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Chalet adosado en Can Teixido - Can Sors, Alella",venta,860000,1,6,395,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en calle de Lleida, Can Teixido - Can Sors, Alella",venta,560000,0,4,186,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Chalet en Can Teixido - Can Sors, Alella",venta,1600000,1,5,600,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Chalet en Can Teixido - Can Sors, Alella",venta,595000,0,4,216,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,1600000,0,5,600,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Chalet en Can Teixido - Can Sors, Alella",venta,1600000,1,6,639,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Chalet en Can Teixido - Can Sors, Alella",venta,2200000,1,5,560,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Chalet en carretera d' Alella, Can Teixido - Can Sors, Alella",venta,495000,1,4,161,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,2200000,1,6,558,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,1068000,1,5,380,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Chalet adosado en Can Teixido - Can Sors, Alella",venta,425000,0,3,240,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,2360000,1,7,639,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en calle Catalunya, Can Teixido - Can Sors, Alella",venta,1900000,1,4,417,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,1600000,1,6,639,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Chalet en Can Teixido - Can Sors, Alella",venta,425000,1,4,240,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Chalet en Can Teixido - Can Sors, Alella",venta,425000,1,4,240,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Chalet adosado en Can Teixido - Can Sors, Alella",venta,860000,1,6,395,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,2360000,1,7,639,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,1600000,1,6,639,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,2200000,1,7,558,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,990000,1,5,416,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,990000,1,5,416,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,2130000,1,4,274,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,2500000,0,6,532,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Chalet pareado en Can Teixido - Can Sors, Alella",venta,860000,0,6,421,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,2500000,1,6,522,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,1600000,0,5,600,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,1350000,1,7,602,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixidor, 99, Can Teixido - Can Sors, Alella",venta,1600000,1,5,600,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en calle Corbeta, Can Teixido - Can Sors, Alella",venta,2500000,1,5,700,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Canigo, Can Teixido - Can Sors, Alella",venta,1600000,1,5,600,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,1600000,1,5,600,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,1600000,1,6,639,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,3392000,0,4,548,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,2200000,0,6,800,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en calle del Penedès, Can Teixido - Can Sors, Alella",venta,750000,1,4,237,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Chalet en Can Teixido - Can Sors, Alella",venta,595000,0,4,220,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Chalet adosado en Can Teixido - Can Sors, Alella",venta,425000,0,3,240,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,2200000,1,6,800,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Chalet adosado en carretera d' Alella, 16, Can Teixido - Can Sors, Alella",venta,510000,1,3,161,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en calle Galió, Can Teixido - Can Sors, Alella",venta,2200000,0,5,480,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Piso en avenida de Badalona, Can Teixido - Can Sors, Alella",venta,550000,0,2,129,4,outdoor,1,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en calle Galió, Can Teixido - Can Sors, Alella",venta,2200000,1,5,560,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Chalet pareado en calle de les Guilleries, Can Teixido - Can Sors, Alella",venta,725000,1,4,240,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Chalet en Can Teixido - Can Sors, Alella",venta,1068800,1,5,426,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,2390000,1,4,417,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,425000,0,4,240,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Can Teixido - Can Sors,None,"Casa o chalet independiente en Can Teixido - Can Sors, Alella",venta,6000000,1,5,700,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Centre,None,"Casa o chalet independiente en Centre, Alella",venta,975000,1,6,301,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Alella,Centre,None,"Chalet adosado en Centre, Alella",venta,1390000,0,6,455,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Centre,None,"Casa o chalet independiente en Centre, Alella",venta,1500000,1,4,390,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Centre,None,"Casa o chalet independiente en calle de la Vinya del Rei, 15, Centre, Alella",venta,980000,1,5,390,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Alella,Centre,None,"Casa o chalet independiente en calle d'Onofre Talavera, Centre, Alella",venta,1800000,1,3,457,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Centre,None,"Casa o chalet independiente en calle d'Onofre Talavera, 18, Centre, Alella",venta,980000,0,5,366,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Centre,None,"Casa o chalet independiente en Centre, Alella",venta,1150000,1,4,265,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Alella,Centre,None,"Chalet en riera Coma Fosca, Centre, Alella",venta,749800,0,5,372,None,None,None,None
01/04/2023,Barcelona,Maresme,Alella,Centre,None,"Casa o chalet independiente en calle de Telia, Centre, Alella",venta,1850000,0,6,700,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Alella,Centre,None,"Casa o chalet independiente en calle de la Vinya del Rei, 16, Centre, Alella",venta,1800000,1,4,500,None,None,None,Lujo
